회사명,제목,링크,지역,경력,학력,고용형태,마감일,직무분야,기타정보
우아성형외과의원,[우아성형외과·피부과]국내/해외 코디네이터를 채용모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49328796&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 강남구,경력무관,학력무관,정규직,채용시,"상담간호사, 병원코디네이터, 외래, 원무, 접수/예약 외                    등록일 24/11/04",유연근무제
하루두피광주주월점,하루두피 광주주월점 두피관리사 신입/경력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49349753&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,광주 남구,경력무관,학력무관,정규직,~ 12/06(금),"두피관리사, 피부관리사, 두피관리사, 서비스, 두피관리 등록일 24/11/06",의료 조회 급상승
김하정(대신승강기),승강기 보수 공사 업무 담당자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49348665&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 노원구,경력1년↑,고졸↑,정규직,~ 12/06(금),"엘리베이터, 판매 등록일 24/11/06",
빌리브로,[업킵] 소형 가전제품 브랜드 온라인 MD 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49363902&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,충남 아산시,경력1년↑,대졸↑,정규직,~ 12/08(일),"온라인MD, AMD, 결품관리, 상품관리, 소셜커머스 외                    등록일 24/11/08",
(주)낭만짚불구이,"[프렌차이즈] 한식주점 낭만 슈퍼,오픈바이저 채용모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49411287&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경북 경산시,경력무관,고졸↑,계약직,~ 12/15(일),"가맹점관리, 고객관리, 슈퍼바이저, 매출관리, 매장관리 외                    등록일 24/11/15",
닥터스칼프 청담,[닥터스칼프 강남본점] 두피관리사 채용 모집(경력무관),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49447216&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 강남구,경력무관,학력무관,정규직,~ 12/21(토),"피부관리사, 두피관리사, 미용사, 뷰티매니저, 미용실 외                    등록일 24/11/21",
디자인렛츠(design rets),[건축디자인] 병원인테리어 현장소장 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49448422&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 용산구,경력5년↑,학력무관,정규직·계약직,~ 12/21(토),"실내디자인, 스케치업, CAD, 작업반장, 현장관리자 외                    등록일 24/11/21",
주식회사 김영모과자점,[김영모과자점] 베이커리 생산부 (신입/경력) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49466286&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 강남구,경력무관,학력무관,정규직,~ 12/25(수),"제과/제빵사, 주방, 파티쉐, 제과제빵점 등록일 24/11/25",
김영모과자점,[김영모과자점] 베이커리 판매부(정규직) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49465420&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 강남구,경력무관,학력무관,정규직,~ 12/25(수),"제과/제빵사, 고객응대, 매장관리, 제과제빵점 등록일 24/11/25",점심지원
브라운성형외과의원,[브라운피부과] 피부시술팀 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49409864&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 서초구,경력 1~3년,학력무관,정규직,채용시,"간호조무사, 피부과, 성형외과, 성형외과 등록일 24/11/15",워라밸
(주)스냅컴퍼니,[스냅컴퍼니] CRM마케팅 신입 및 경력 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49452868&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 강남구,경력무관,학력무관,정규직,상시채용,"마케팅전략, 체험마케팅, 광고마케팅, 온라인마케팅, 퍼포먼스마케팅 외                    등록일 24/11/22",워라밸
브라운성형외과의원,[브라운성형외과&피부과] 간호파트 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49472259&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 서초구,경력무관,학력무관,정규직,채용시,"간호사, 마취간호사, 간호조무사, 수술, 수술보조 외                    등록일 24/11/26",
(주)부강방재이엔지,소방점검직원모집 신입/경력 채용모집부문 : 소방점검직원모집직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49483025&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경북 칠곡군,경력무관,초대졸↑,정규직,~ 12/27(금),"소방/방재, 소방·방재 등록일 24/11/27",오늘 뜬
정재면내과의원,청소업무 신입/경력 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49482487&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 구로구,경력무관,학력무관,정규직,~ 12/27(금),"드레싱보조, 침구실보조, 내과, 대장항문외과, 소아과 외                    수정일 24/11/27",오늘 뜬
한양이엔지(주),한양이엔지㈜ 부문별 수시채용 직원모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49438667&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경기 화성시,신입·경력,초대졸↑,정규직·기간제,오늘마감,"인력관리, 인사행정, 인사기획, 인사교육, 영업 외                    수정일 24/11/21",생산 지원 TOP100
한국토요타자동차(주),한국토요타자동차㈜ 채용연계형 인턴 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49385962&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 중구,경력무관,대졸↑,인턴직,~ 11/29(금),"기술지원, 보안컨설팅, 유지보수, 정보보안, SE(시스템엔지니어) 외                    수정일 24/11/20",상품기획·MD 지원 TOP100
(주)파마리서치,파마리서치 GMP 마이스터 채용연계형 인턴십 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49373857&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,강원 강릉시,신입,대졸↑,인턴직,~ 12/01(일),"MR, 제약QA, 고분자, 생명과학, 설비점검 외                    수정일 24/11/11",의료 지원 TOP100
한국경남태양유전(주),한국경남태양유전(주) 채용연계형 인턴 모집(인사),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49437754&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경남 사천시,경력무관,대졸↑,인턴직,~ 12/01(일),"인사, 전자 등록일 24/11/20",인사·노무·HRD 지원 급상승
(주)휴먼코아,"[연4,000만/대기업] 현대글로비스 본사 인사 담당자(채용) 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49412365&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 성동구,경력무관,고졸↑,파견직,~ 12/02(월),"채용담당자, 채용공고관리, 인사, 인력관리, 인사행정 외                    수정일 24/11/25",인기있는
(주)휴먼코아,"[연4,000만/대기업/HR] 현대글로비스 인사 담당자(채용) 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49424900&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 성동구,경력무관,고졸↑,파견직,~ 12/02(월),"채용담당자, 채용공고관리, 인사, 인력관리, 인사행정 외                    수정일 24/11/25",회계·세무·재무 지원 급상승
(주)맨파워코리아,[전주/재택근무/장애인채용] 대기업 협력업체 채용전담인력 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49466188&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,전북 전주시 덕진구,경력무관,학력무관,무기계약직·계약직,~ 12/25(수),"채용담당자, 인재발굴, 잡매니저, 화학, 프라스틱제조 수정일 24/11/26",인사·노무·HRD 조회 급상승
쿠팡로지스틱스서비스(유),[쿠팡로지스틱스서비스] 채용 담당자 대규모 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49419189&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 강남구,경력무관,학력무관,계약직,~ 12/18(수),"채용담당자, 인사, 총무, 사무직, 사무보조 외                    등록일 24/11/18",교육 스크랩 TOP100
제일산업,관리부 회계·세무·재무 채용 - 계약직모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49474632&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,부산 강서구,경력10년↑,초대졸↑,기간제·계약직,~ 12/21(토),"인사, 총무, 관리회계, 부가세신고, 연결회계 외                    등록일 24/11/26",인기있는
지에스건설(주),[상시채용] PJT전문직 경력사원 모집(건축/설비/전기/안전/품질),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49148494&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 종로구,경력,초대졸↑,계약직,~ 12/31(화),"건축기사, 기전기사, 시공관리자, 시공기사, 안전관리자 외                    수정일 24/10/07",평균연봉 상위 10%
한국장애인고용공단,"2025년 기업채용연계형 씨앗 훈련생 모집(경영지원, SW개발, 제조테스트)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49423609&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경기 성남시,경력무관,고졸↑,교육생,~ 12/08(일),"총무, 경영지원, AWS, C#, C++ 외                    수정일 24/11/19",IT개발·데이터 지원 급상승
(주)휴먼코아,"[대기업/대규모채용/연4,000만] 현대글로비스 정산 사무직 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49359772&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 성동구,경력무관,고졸↑,파견직,~ 12/02(월),"총무, 거래처관리, 경영지원, 경리, 경리사무원 외                    수정일 24/11/25",구매·자재·물류 조회 급상승
한국야금(주),2025년 대졸사원 공개채용 추가모집 (국내영업-창원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49453106&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경남 창원시,경력무관,대졸↑,정규직,~ 12/08(일),"영업, 영업관리, 영업직, 영업지원, 기술영업 외                    수정일 24/11/22",영업·판매·무역 스크랩 급상승
한국야금(주),2025년 대졸사원 공개채용 추가모집 (기술지원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49453205&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,충북 청주시 흥덕구,경력무관,대졸↑,정규직,~ 12/08(일),"영업, 영업관리, 영업지원, 기술지원, 기술영업 외                    등록일 24/11/22",인기있는
농업회사법인(주)송이애,"[각 부문별 채용] 공무, 물류기획, 경영기획 직원모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49430155&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경기 이천시,신입·경력,학력무관,정규직,~ 12/04(수),"Excel, PowerPoint, 기계수리, 설비점검, 기계조작원 외                    수정일 24/11/22",연봉상승률 15% 이상
주식회사 아이티엘,웹 프론트엔드 개발자 채용 (신입/경력 모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49215350&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 서초구,경력무관,학력무관,정규직,채용시,"백엔드/서버개발, 프론트엔드, CSS, HTML, React 외                    수정일 24/10/17",연봉상승률 10% 이상
(주)티씨에스,부품 조립 신입사원 채용 (정규직모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49471604&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경북 구미시,경력무관,고졸↑,정규직,~ 12/26(목),"전기설계, 조립, 기구설계 등록일 24/11/26",인기있는
미팜에프앤비,[경북/경산] 2024년  HACCP팀장/품질관리 채용공고 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49475081&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경북 경산시,경력1년↑,초대졸↑,정규직,~ 12/26(목),"경리, 전표입력, 회계사무실, QC, 제조가공 외                    등록일 24/11/26",인기있는
의정부도시공사,2024년 제4회 직무능력중심 직원채용 공개모집 공고(일반),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49451024&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경기 의정부시,경력무관,학력무관,정규직,~ 12/03(화),"매표/검표, 주차요원, 고객안내, 고객응대, 시설관리 외                    수정일 24/11/22",서비스 지원 TOP100
의정부도시공사,2024년 제4회 직무능력중심 직원채용 공개모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49452318&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,경기 의정부시,경력무관,학력무관,정규직,~ 12/03(화),"매표/검표, 미화원, 주차요원, 고객안내, 고객응대 외                    수정일 24/11/25",인기있는
(주)휴넥트,[관리자 채용] 롯데카드 부산 콜센터 상담팀장/일반상담 팀장 각 모집 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49438915&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,부산 연제구,경력,학력무관,정규직,~ 12/02(월),"인사, 인력관리, 영업, 고객관리, 아웃소싱 외                    수정일 24/11/20",상품기획·MD 지원 급상승
쿠팡로지스틱스서비스(유),[쿠팡로지스틱스서비스] 채용 스크리닝 담당자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49407693&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 송파구,경력무관,학력무관,계약직,~ 12/15(일),"채용담당자, 채용공고관리, 인사기획, CSR, CS강사 외                    등록일 24/11/15",연봉상승률 15% 이상
(주)씨아이템프러리,[정규직] 씨아이템프러리 본사 잡매니저(HR팀/인사/채용) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49453032&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 영등포구,신입,학력무관,정규직,~ 12/22(일),"채용담당자, 채용공고관리, 채용대행, 인사, 인력관리 외                    등록일 24/11/22",총무·법무·사무 스크랩 급상승
메가스터디교육(주),인사팀 채용담당자(리크루터) 경력직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49329524&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c9caabb-eb42-4e7a-a2b1-349981240c13,서울 서초구,경력 5~10년,대졸↑,정규직,~ 12/03(화),"채용담당자, 채용공고관리, 인사, 인력관리, 인사행정 외                    수정일 24/11/04",취업축하금
